CARDHLDR,DEFAULT,AADLINC,BANKSAV,BANKCH,BANKBOTH,AGE,ACADMOS,ACBINQ,CREDMAJR,CREDDEPT,CREDGAS,ACURTRD,ADEPCNT,AEMPMOS,PROF,UNEMP,MGT,MILITARY,CLERICAL,SALES,OTHERJOB,MAJORDRG,MINORDRG,OWNRENT,APADMOS,AMAMIND,INCOME,SELFEMPL,TRADACCT,INCPER,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN,BUYPOWER,PCTCOLL,MEDAGE,MEDINC,PCTOWN,PCTBLACK,PCTSPAN,GROWTH,PCTEMPL,APPAREL,AUTO,BUILDMTL,DEPTSTOR,DRUGSTOR,EATDRINK,FURN,GAS 
1,0,0,0,1,0,46.5833321,180,0,1,0,0,14,0,300,0,0,0,0,0,0,1,2,1,0,240,0,30000,0,11,30000,.0719330,1.7490318,5,4,2,1,1,7.1999998,.0054000,0,32.9000015,34606,0,19.6000004,2.0999999,15.5000000,1,0,0,0,0,0,16.7000008,5.5999999,0 
1,0,0,0,0,1,23.7500000,30,2,0,1,0,6,0,24,1,0,0,0,0,0,0,0,0,0,84,0,18000,0,5,18000,.0547861,1.5481911,6,0,0,0,2,48.4000015,.0054000,0,32.9000015,34606,0,19.6000004,2.0999999,15.5000000,1,0,0,0,0,0,16.7000008,5.5999999,0 
1,1,1400,0,0,1,30.7500000,36,1,1,0,0,24,1,36,0,0,0,0,0,0,1,0,2,0,12,1,24900,0,21,13150,.0540684,.1684470,14,6,1,0,6,63,.0054000,0,32.9000015,34606,0,19.6000004,2.0999999,15.5000000,1,0,0,0,0,0,16.7000008,5.5999999,0 
1,0,18000,0,0,1,56.5833321,130,1,1,0,0,38,3,48,0,0,0,0,0,0,1,0,0,1,120,0,80000,0,37,24500,.1101555,.0833156,30,17,0,0,3,20.7999992,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
0,0,0,0,0,1,32.3333321,33,0,1,0,0,25,0,26,0,0,0,0,0,0,1,17,0,0,36,1,23000,0,7,23000,.0005217,1,8,2,0,0,1,6.6999998,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
0,0,0,0,0,1,32.5000000,18,1,1,0,0,11,2,25,0,0,1,0,0,0,0,3,1,0,12,1,38800,0,7,12933.3330078,.0003093,1,12,5,0,0,6,34.0999985,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
1,0,0,0,0,1,34.3333321,8,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,360,0,34000,0,0,34000,.0502082,.7225833,4,2,0,0,4,23.3999996,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
1,0,0,0,0,1,32.7500000,12,1,1,0,0,5,0,48,1,0,0,0,0,0,0,0,0,0,24,0,35000,0,5,35000,.0474563,.8475751,7,5,0,0,3,35.2999992,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
1,0,30795,0,0,1,63.3333321,31,1,1,0,0,21,1,125,1,0,0,0,0,0,0,0,0,1,60,1,37646,0,19,34220.5000000,.0008182,.1200000,17,9,0,0,4,26.7000008,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
1,1,0,0,0,1,27.2500000,30,0,0,1,0,2,0,18,0,0,0,0,0,0,1,0,0,0,8,1,35000,0,2,35000,.1618866,.2653037,1,0,0,0,25,120.9000015,.0247000,28.3999996,31.3999996,44049,42.2999992,2.4000001,2.4000001,5.1999998,56.2999992,4.6999998,.2000000,.7000000,.1000000,.7000000,3.4000001,2.2000000,.5000000 
0,0,0,0,0,1,29.5833340,24,0,1,0,0,10,0,25,0,0,0,0,0,0,1,2,2,0,12,0,50000,0,4,50000,.0002400,1,3,1,0,0,0,0,.0002000,0,65,22500,0,0,0,-1,5126.2001953,.3000000,0,0,0,0,2,.1000000,.1000000 
1,0,38400,0,0,1,60.9166679,2,0,1,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,48,1,85000,0,5,123400,.0963934,1.3318840,7,5,0,0,5,13.1000004,.0107000,29.7999992,32.5000000,59328,93.0999985,.4000000,1.9000000,3814.1000977,13.3999996,.4000000,0,0,0,0,6.3000002,2.5000000,.8000000 
1,0,65000,0,1,0,43.5000000,33,3,1,0,0,9,2,27,0,0,0,0,0,0,1,0,0,1,144,0,47000,0,9,37333.3320313,.0503290,.2802294,5,1,0,0,3,16.5000000,.0107000,29.7999992,32.5000000,59328,93.0999985,.4000000,1.9000000,3814.1000977,13.3999996,.4000000,0,0,0,0,6.3000002,2.5000000,.8000000 
1,0,4500,0,0,1,30.2500000,48,4,1,0,0,9,1,60,0,0,0,0,0,0,1,0,0,0,24,0,30000,0,9,17250,.0165678,1.7882439,13,8,0,0,2,62.4000015,.0107000,29.7999992,32.5000000,59328,93.0999985,.4000000,1.9000000,3814.1000977,13.3999996,.4000000,0,0,0,0,6.3000002,2.5000000,.8000000 
1,0,0,0,0,1,24.5000000,9,1,1,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,6,0,34000,0,11,34000,.1490968,2.4022081,13,5,0,0,4,62,.0107000,29.7999992,32.5000000,59328,93.0999985,.4000000,1.9000000,3814.1000977,13.3999996,.4000000,0,0,0,0,6.3000002,2.5000000,.8000000 
1,0,3000,0,0,1,48.1666679,72,1,0,1,0,2,0,36,0,0,0,0,0,0,1,0,0,1,12,0,20000,0,2,23000,.2265000,1.5649927,1,0,0,0,6,98.5000000,.0030000,2.3000000,29.6000004,18428,70.5000000,.3000000,5.3000002,106.9000015,13.8999996,0,1.4000000,.7000000,0,.7000000,5.0999999,2.2000000,0 
0,0,5000,0,0,1,29,47,5,0,1,0,9,1,12,1,0,0,0,0,0,0,6,1,1,24,0,23000,0,1,14000,.0004286,1,1,0,0,0,1,0,.0006000,0,0,0,0,0,0,0,0,.7000000,0,0,0,0,17,0,2 
1,0,0,0,0,1,27.2500000,7,0,1,0,0,12,0,49,0,0,0,0,0,0,1,0,1,0,12,0,22000,0,11,22000,.1146250,1.5549645,2,1,0,0,0,0,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,0,0,1,0,26.9166660,17,0,1,0,0,19,0,9,0,0,0,0,1,0,0,0,2,0,12,0,21580,0,15,21580,.1892873,1.3971949,3,1,0,1,2,85.4000015,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
0,0,15500,0,0,1,28.2500000,12,0,0,0,1,6,2,84,0,0,0,0,0,0,1,2,0,0,12,0,25000,0,4,13500,.0002963,1,4,4,0,0,1,20.7000008,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,22.4166660,14,4,1,0,0,3,0,24,0,0,0,0,0,1,0,0,0,0,18,0,20000,0,2,20000,.1190585,1.6724691,2,0,0,0,2,54.5999985,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,1000,0,1,0,29.1666660,36,2,1,0,0,27,2,88,0,0,0,0,0,0,1,0,0,1,36,0,65000,0,25,22000,.1031317,.8277900,12,6,0,1,2,18,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,25.2500000,28,6,1,0,0,12,0,7,1,0,0,0,0,0,0,0,0,0,12,0,17600,0,10,17600,.1375511,.9539145,9,3,0,0,4,46.0999985,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,24.4166660,15,1,1,0,0,8,0,6,0,0,0,0,0,0,1,1,0,0,72,0,25500,0,6,25500,.0725263,2.3322883,7,1,0,0,5,63.4000015,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,0,0,1,0,30.5833340,8,0,1,0,0,17,2,48,0,0,0,0,0,0,1,0,0,0,6,0,38800,0,16,12933.3330078,.0137446,1.0432568,8,7,0,0,7,84.9000015,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,0,0,1,0,30.1666660,9,0,1,0,0,18,0,60,0,0,0,0,0,0,1,0,1,0,48,0,28000,0,17,28000,.0990729,.8743513,3,1,0,5,12,82.3000031,.0199000,29.7999992,32.5000000,59249,93.0999985,3.5999999,3.9000001,3870.3999023,0,0,0,0,0,0,0,0,0 
1,0,25000,0,0,1,29.5000000,24,0,1,0,0,8,1,105,0,0,0,0,0,0,1,0,0,1,72,0,19000,0,7,22000,.0468223,1.8975810,3,3,0,0,1,8.6000004,.0036000,7.9000001,42.2999992,16724,72.1999969,5.9000001,1,-1,33.5000000,3,4.5000000,2.3000000,.4000000,2.3000000,5.5999999,1.5000000,2.5999999 
1,0,1186,0,0,1,59.6666679,198,0,0,1,0,2,1,46,0,0,1,0,0,0,0,0,0,1,48,0,41594,0,2,21390,.0028986,.9375000,2,1,0,0,1,4.3000002,.0082000,6.0999999,34,20689,74,14.3000002,2.9000001,14.3999996,35.4000015,3.5999999,2.7000000,1.1000000,.2000000,1.1000000,7.3000002,3.4000001,3.4000001 
0,0,0,0,1,0,35.0833321,24,0,1,0,0,0,2,111,0,0,0,0,0,0,1,0,0,1,48,0,35000,0,0,11666.6669922,.0003429,1,1,0,0,0,0,0,.0135000,4.9000001,32.5999985,15670,66,30.2999992,1.2000000,1.2000000,47.2000008,3.0999999,3.2000000,2.0999999,.3000000,2.0999999,4.8000002,2.9000001,1.9000000 
0,0,8000,0,0,1,69.7500000,528,1,0,1,0,5,0,276,0,0,0,0,0,1,0,0,0,1,24,0,10000,0,5,18000,.0006667,1,2,2,0,0,1,9.6999998,.0110000,5.0999999,33.5999985,19534,68.8000031,25,.9000000,6.6999998,21.3999996,2.9000001,1.4000000,.5000000,.2000000,.5000000,10.8000002,2,2.4000001 
1,0,0,0,1,0,22.6666660,3,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,180,0,16000,0,0,16000,.2221888,1.9356070,1,0,0,0,3,100,.0083000,15.8000002,34.0999985,29514,75.0999985,8.1000004,.6000000,24.2999992,23.3999996,8.6999998,2.5999999,.5000000,.8000000,.5000000,5.8000002,3.4000001,1.3000000 
0,0,0,0,0,1,25.2500000,45,4,0,1,0,12,3,60,0,0,0,0,0,0,1,4,0,1,24,0,32000,0,8,8000,.0003750,1,2,1,1,0,6,55.7000008,.0006000,5.3000002,29.8999996,19731,80.5999985,12.6000004,3.5000000,37.2000008,20,2.5999999,0,0,0,0,5.0999999,0,5.0999999 
1,1,0,0,0,1,29.7500000,8,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,12,0,33360,0,0,33360,.0023981,12.3333330,3,3,0,0,3,60.4000015,.0105000,8.8000002,30.1000004,25816,66.0999985,4.1999998,1.7000000,23.7999992,24.2999992,2.7000000,3.2000000,2.4000001,.2000000,2.4000001,5.5999999,3.4000001,1.9000000 
0,0,9000,0,0,1,39.3333321,108,1,0,1,0,7,3,120,0,0,0,0,0,0,1,0,1,1,60,0,30000,0,5,9750,.0003077,1,1,1,0,0,13,87.5999985,.0024000,6.1999998,32.2000008,23640,76.6999969,13.8000002,1,13.3999996,12,4.9000001,5.6999998,1.6000000,0,1.6000000,4.0999999,0,4.0999999 
1,0,4200,0,0,1,53.1666679,14,2,0,1,0,2,0,182,0,0,0,0,0,0,1,0,0,1,144,0,25000,0,2,29200,.0004110,1,1,1,0,0,3,119.4000015,.0056000,6,37.2000008,19017,78.0999985,18.1000004,.4000000,22.7999992,13,2,4.9000001,1.6000000,.4000000,1.6000000,6.5000000,2,2.9000001 
1,0,6000,0,0,1,53.2500000,180,1,0,0,1,5,1,252,0,0,0,0,0,0,1,0,0,1,132,0,33600,0,5,19800,.0024242,15,3,3,0,0,0,0,.0022000,4.3000002,38.7999992,13868,77.9000015,36,.9000000,2.8000000,13.3999996,1.9000000,1.9000000,1.3000000,0,1.3000000,8.8000002,.6000000,3.8000000 
1,0,0,0,1,0,52.7500000,15,0,1,0,0,0,0,274,0,0,0,0,0,0,1,0,0,1,36,0,40000,0,0,40000,.0657703,.2084566,1,1,0,0,2,2.4000001,.0080000,6.5999999,34.5000000,19481,76.5000000,18.2999992,1.9000000,-2.0999999,41.4000015,2.2000000,2.5000000,.9000000,.2000000,.9000000,5.5999999,1.7000000,2.2000000 
1,0,0,0,1,0,28.4166660,58,1,1,0,0,6,0,36,0,0,0,0,0,0,1,0,1,1,12,0,32000,0,5,32000,.0385613,1.4978948,7,5,0,0,3,17.2000008,.0015000,6.9000001,30.7999992,25209,70.6999969,.1000000,2.8000000,37.7999992,11,0,1.1000000,1.1000000,0,1.1000000,4.3000002,1.1000000,1.1000000 
1,0,0,0,0,1,42.0833321,12,0,0,1,0,14,1,24,0,0,0,0,0,0,1,0,0,1,72,0,36500,0,12,18250,.0055342,4.4594593,7,2,0,0,2,49.4000015,.0194000,13.6999998,35.5000000,27648,68.5000000,16.2000008,2.2000000,2.4000001,60.7999992,4.4000001,2.3000000,1.1000000,.5000000,1.1000000,5.5999999,2.7000000,2.3000000 
1,0,13000,0,0,1,51.7500000,195,0,1,0,0,17,1,82,1,0,0,0,0,0,0,0,0,1,48,1,20400,0,17,16700,.0035913,18.9916668,10,6,0,0,2,31.3999996,.0194000,13.6999998,35.5000000,27648,68.5000000,16.2000008,2.2000000,2.4000001,60.7999992,4.4000001,2.3000000,1.1000000,.5000000,1.1000000,5.5999999,2.7000000,2.3000000 
0,0,0,0,1,0,22.4166660,3,9,1,0,0,7,1,41,0,0,0,0,0,0,1,1,0,1,10,0,22600,0,4,11300,.0005310,1,0,0,0,0,9,100,.0093000,4.5999999,30.5000000,13852,49.9000015,51.4000015,9,-.5000000,41.2000008,1.3000000,4,1.2000000,.1000000,1.2000000,5,2.2000000,2.8000000 
1,1,0,0,0,1,54.0833321,102,3,0,0,1,13,1,217,0,0,0,0,0,0,1,0,0,1,180,0,25000,0,12,12500,.0091220,37.0083351,2,0,0,0,1,100,.0014000,5,31.5000000,18804,82.9000015,20.1000004,4.0999999,-33.0999985,6.5999999,1.9000000,0,1.9000000,0,1.9000000,5.5999999,0,3.7000000 
1,1,11500,0,1,0,41.4166679,50,0,1,0,0,5,3,217,0,0,0,1,0,0,0,0,0,0,36,0,35000,0,4,11625,.0386667,.0033482,5,5,0,0,15,86.9000015,.0081000,6.1999998,35.2000008,18832,72.6999969,13.3000002,1.5000000,41.5000000,28.1000004,3.7000000,2.8000000,2.2000000,.4000000,2.2000000,6.0999999,2,3.0999999 
0,0,0,0,1,0,38.6666679,12,3,0,0,1,18,2,72,0,0,0,0,0,0,1,1,0,0,72,0,20000,0,16,6666.6665039,.0006000,1,8,6,0,0,2,18.2999992,.0014000,5.5000000,37.7999992,17629,82.5000000,17.2000008,.8000000,48,6.5000000,0,0,3.8000000,0,3.8000000,5.8000002,0,9.6000004 
1,0,0,0,0,1,51.0833321,3,1,0,1,0,11,0,3,0,0,0,0,0,0,1,0,0,1,192,0,23400,0,10,23400,.0211107,3.5739813,5,3,0,0,3,70.4000015,.0014000,5.5000000,37.7999992,17629,82.5000000,17.2000008,.8000000,48,6.5000000,0,0,3.8000000,0,3.8000000,5.8000002,0,9.6000004 
0,0,2400,0,0,1,37.2500000,12,6,1,0,0,15,0,12,0,0,1,0,0,0,0,1,0,0,24,0,36000,0,14,38400,.0003125,1,7,6,0,0,3,8,.0074000,7.1999998,36.7000008,15992,71.5000000,18.5000000,3.8000000,19.2000008,33.5000000,2.4000001,2.5999999,2.2000000,.2000000,2.2000000,5.5000000,1.7000000,3.0999999 
0,0,5994,0,1,0,38,24,6,0,1,0,2,4,3,0,0,0,0,0,1,0,2,0,1,36,0,30000,0,2,7198.7998047,.0003334,1,4,2,0,0,0,0,.0031000,8.6000004,39.7999992,22656,82,12.1000004,1.2000000,35.5999985,24.3999996,1.8000000,2.4000001,2.4000001,0,2.4000001,3.5999999,1.2000000,1.8000000 
1,1,0,0,1,0,61.3333321,120,4,1,0,0,4,1,24,0,0,0,0,0,0,1,0,0,1,60,0,38800,0,3,19400,.0167046,107.0233383,6,4,0,0,9,44.5000000,.0031000,8.6000004,39.7999992,22656,82,12.1000004,1.2000000,35.5999985,24.3999996,1.8000000,2.4000001,2.4000001,0,2.4000001,3.5999999,1.2000000,1.8000000 
1,0,11256,0,0,1,23.9166660,3,4,0,1,0,6,1,62,0,0,0,0,0,0,1,0,0,0,30,0,19200,0,6,15228,.0053917,5.3157687,6,0,0,0,1,34.4000015,.0027000,6,37.5999985,16189,75.3000031,14.6000004,1.3000000,7.5000000,33.2000008,2.3000000,2.3000000,1.5000000,0,1.5000000,3.8000000,2.3000000,6.0999999 
1,0,42000,0,0,1,38.8333321,24,1,1,0,0,10,2,24,0,0,0,0,0,0,1,2,0,1,24,0,52000,0,8,31333.3339844,.0342984,2.4080868,5,3,0,0,20,76.5000000,.0027000,6,37.5999985,16189,75.3000031,14.6000004,1.3000000,7.5000000,33.2000008,2.3000000,2.3000000,1.5000000,0,1.5000000,3.8000000,2.3000000,6.0999999 
1,0,0,0,1,0,32,48,1,0,1,0,15,0,105,0,0,1,0,0,0,0,0,4,1,48,0,22800,0,10,22800,.0673596,2.5063925,8,6,0,0,4,67.0999985,.0020000,6.5000000,31.2000008,23888,81.4000015,7.0999999,0,42,9.5000000,.9000000,2.8000000,2.8000000,0,2.8000000,4.6999998,.9000000,0 
1,0,7000,0,1,0,33.7500000,30,1,1,0,0,6,1,24,0,0,0,0,0,0,1,0,0,1,120,1,18000,0,6,12500,.0775176,3.4044092,2,2,0,0,5,57.9000015,.0020000,6.5000000,31.2000008,23888,81.4000015,7.0999999,0,42,9.5000000,.9000000,2.8000000,2.8000000,0,2.8000000,4.6999998,.9000000,0 
1,0,0,0,0,1,23.2500000,3,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,6,1,20712,0,0,20712,.0822219,1.2556026,4,3,0,0,1,50.5999985,.0190000,6.9000001,31.7000008,21885,70,16.2999992,4.1999998,7.3000002,40.5999985,3.0999999,3.3000000,1.6000000,.3000000,1.6000000,4.6999998,2.9000001,2.3000000 
1,0,0,0,0,1,22.5000000,12,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,240,0,15000,0,0,15000,.0506693,1.1530877,3,3,0,0,5,56.2999992,.0190000,6.9000001,31.7000008,21885,70,16.2999992,4.1999998,7.3000002,40.5999985,3.0999999,3.3000000,1.6000000,.3000000,1.6000000,4.6999998,2.9000001,2.3000000 
1,1,0,0,0,1,36.2500000,60,0,0,1,0,9,2,36,0,0,0,0,0,0,1,0,0,0,264,0,23040,0,10,7680,.0394918,1.5630704,5,2,0,0,10,100.5999985,.0002000,0,35.5000000,13462,72,59.2999992,5.9000001,28.2999992,5.9000001,0,0,0,0,0,0,0,0 
0,0,0,0,0,1,46.0833321,132,2,1,0,0,1,2,48,0,0,0,0,0,0,1,0,0,1,48,0,24000,0,0,8000,.0005000,1,5,1,0,0,1,2.7000000,.0021000,0,35.5999985,16943,0,14.8999996,2.0999999,7.0999999,10.6999998,1.6000000,4.9000001,.8000000,0,.8000000,5.6999998,2.5000000,5.6999998 
0,0,25000,0,1,0,35.2500000,132,0,0,1,0,6,2,36,0,0,0,0,0,0,1,2,1,1,60,0,800,0,5,8600,.0004651,1,5,3,0,2,5,15.6999998,.0150000,10.1999998,27.7999992,16807,59.0999985,17.2000008,3.9000001,15.1000004,27.7999992,2.5000000,2.5999999,2.3000000,.1000000,2.3000000,6.5999999,2.2000000,2 
0,0,0,0,1,0,26.2500000,1,0,1,0,0,0,2,24,0,0,0,0,0,1,0,0,0,0,12,0,32000,0,0,10666.6669922,.0003750,1,11,2,0,1,6,83.6999969,.0060000,0,29.1000004,22563,0,0,0,152.5000000,.3000000,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,30.6666660,38,5,1,0,0,4,1,36,0,0,0,0,0,0,1,0,0,0,120,0,42850,0,4,21425,.2558086,.2835363,1,0,0,0,5,97.6999969,.0060000,0,29.1000004,22563,0,0,0,152.5000000,.3000000,0,0,0,0,0,0,0,0 
1,0,0,0,1,0,23.1666660,4,0,1,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,180,0,26000,0,0,26000,.8245508,5.1871057,3,1,0,0,8,65.9000015,.0060000,0,29.1000004,22563,0,0,0,152.5000000,.3000000,0,0,0,0,0,0,0,0 
0,0,0,0,0,1,34.2500000,98,1,0,1,0,13,1,26,0,0,0,0,0,0,1,2,4,1,48,0,26803,0,7,13401.5000000,.0004477,1,11,7,0,0,4,46.5000000,.0032000,4.6999998,33.9000015,25037,80.0999985,6.3000002,4.5000000,60.9000015,14,.8000000,5.5000000,.8000000,0,.8000000,3.9000001,0,1.6000000 
1,0,0,0,1,0,24.7500000,36,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,1,1,24,0,22000,0,4,22000,.1550486,1.2092422,4,4,0,3,2,41.5000000,.0032000,4.6999998,33.9000015,25037,80.0999985,6.3000002,4.5000000,60.9000015,14,.8000000,5.5000000,.8000000,0,.8000000,3.9000001,0,1.6000000 
0,0,19300,0,0,1,27.5833340,12,0,1,0,0,0,1,24,0,0,0,0,0,0,1,0,0,1,24,0,17634,0,0,18467,.0003249,1,6,0,0,0,6,87.1999969,.0032000,4.6999998,33.9000015,25037,80.0999985,6.3000002,4.5000000,60.9000015,14,.8000000,5.5000000,.8000000,0,.8000000,3.9000001,0,1.6000000 
0,0,5000,0,1,0,33.5833321,172,0,1,0,0,0,1,36,0,0,0,0,0,0,1,0,0,1,132,0,16000,0,0,10500,.0005714,1,0,0,0,0,2,56.2999992,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,2000,0,0,1,24.8333340,18,0,1,0,0,0,1,27,0,0,0,0,1,0,0,0,0,0,24,0,19000,0,0,10500,.0005714,1,5,0,0,0,4,83.5000000,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,0,0,0,1,22.4166660,4,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,48,0,20000,0,0,20000,.0006000,1,1,0,0,0,5,88,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,0,0,0,1,39.0833321,2,0,0,1,0,0,1,14,0,0,0,0,1,0,0,0,0,0,12,0,15000,0,0,7500,.0008000,1,1,0,0,0,3,100,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,0,0,0,1,43.3333321,49,5,1,0,0,6,2,108,0,0,1,0,0,0,0,0,1,1,24,0,48000,0,5,16000,.0002500,1,3,2,0,0,1,1.5000000,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
1,0,0,0,1,0,25.3333340,24,4,1,0,0,9,1,30,0,0,0,0,0,0,1,0,0,0,20,0,22000,0,9,11000,.0845482,1.1453979,6,2,0,0,3,58.4000015,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,9000,0,0,1,27,6,9,0,1,0,1,2,53,0,0,0,1,0,0,0,0,0,0,18,0,19862,0,0,9620.6669922,.0004158,1,0,0,0,0,3,23.1000004,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,0,0,1,0,32.5000000,10,0,1,0,0,0,4,11,0,0,0,0,0,0,1,0,0,0,36,0,24000,0,0,4800,.0005000,1,3,1,0,0,0,0,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
1,0,0,0,1,0,49.2500000,120,0,1,0,0,0,3,24,0,0,0,0,0,0,1,0,0,1,24,1,65000,0,0,16250,.1027891,3.0814233,10,6,0,0,5,19.3999996,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
1,0,35000,0,0,1,45,36,2,0,1,0,9,3,24,0,0,0,0,0,0,1,0,0,1,12,0,33600,0,8,17150,.0834579,.7616031,13,6,0,0,10,73.1999969,.0177000,7.9000001,28.5000000,20486,42.2999992,5.1999998,6.3000002,5.5000000,42.2999992,4.3000002,2.3000000,1.4000000,.3000000,1.4000000,6.8000002,3.0999999,2.0999999 
0,0,0,0,1,0,23.7500000,112,2,0,1,0,3,0,24,0,0,0,0,0,1,0,0,0,0,168,0,28000,0,3,28000,.0004286,1,2,2,0,0,1,17,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
0,0,0,0,0,1,30.5000000,7,0,0,1,0,0,0,36,0,0,0,0,0,0,1,0,0,0,60,0,60000,1,0,60000,.0002000,1,2,0,0,0,2,79.0999985,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
0,0,2400,0,0,1,27.4166660,72,18,1,0,0,9,0,72,0,0,0,0,0,0,1,0,0,0,252,0,38000,0,7,40400,.0002970,1,8,1,0,1,3,87.4000015,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
1,0,0,0,0,1,23.0833340,84,4,1,0,0,5,1,38,0,0,0,0,0,0,1,0,0,0,18,0,25000,0,5,12500,.2821164,1.6940069,3,1,0,0,4,42.7000008,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
