CARDHLDR,DEFAULT,BANKSAV,BANKCH,ACBINQ,ADEPCNT,PROF,MILITARY,CLERICAL,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,TRADACCT,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN
0,0,0,1,0,2,0,0,0,0,0,0,49000,0,0,0.0002449,1,5,1,0,6,5,46.2000008
1,0,0,1,3,0,0,0,0,0,0,0,20400,0,2,0.0032353,10,5,1,0,0,3,58.5999985
0,0,0,0,3,0,0,0,0,4,1,0,17400,0,12,0.0006186,1,7,4,0,0,3,56.9000015
1,0,0,1,6,1,0,0,0,0,0,1,30000,0,8,0.2261283,1.1701376,11,4,0,4,3,34.7000008
1,0,0,0,0,1,0,0,0,0,0,0,30000,0,0,0.0855443,1.848313,1,0,0,0,10,95
1,0,0,0,0,2,0,0,0,0,0,1,49000,0,15,0.1355277,0.8963049,9,4,0,0,3,26
1,0,0,0,3,0,0,0,0,0,0,1,30000,0,17,0.0179703,5.461236,12,5,0,0,2,27.2000008
0,0,0,0,9,2,0,0,0,1,3,1,38000,0,33,0.0002927,1,26,8,0,2,3,33.2000008
1,0,0,0,2,3,0,0,1,0,2,1,30000,0,19,0.0129302,1.2885398,14,1,0,9,9,74.0999985
1,1,0,1,4,2,1,0,0,0,0,1,22224,0,12,0.3980818,0.2117477,11,1,0,0,11,81.1999969
1,0,0,0,1,1,0,0,0,0,0,1,25000,0,15,0.002943,13.7150002,8,5,0,0,2,35.9000015
1,0,0,0,0,2,0,0,0,0,0,1,28600,0,7,0.1042745,1.2074389,8,6,0,0,2,42.0999985
1,0,0,0,0,2,1,0,0,0,0,0,25000,0,10,0.5379403,10.3569384,8,4,0,0,1,5.5999999
1,0,0,1,2,1,0,0,0,0,0,1,26750,0,15,0.0273594,0.6587266,3,1,0,0,3,27.1000004
0,0,0,1,2,0,0,0,1,1,6,0,28000,0,16,0.0004,1,13,9,1,2,4,60.7999992
0,0,0,0,5,1,0,0,0,4,1,1,26000,0,15,0.0004615,1,15,4,0,0,5,33
1,0,0,0,0,1,1,0,0,0,0,1,38064,0,1,0.1070066,0.6331542,7,5,0,6,7,48.0999985
0,0,0,0,1,0,0,0,0,1,1,0,21250,1,0,0.0004571,1,1,1,0,5,5,64.9000015
1,1,0,1,0,0,1,0,0,0,0,0,18851,0,4,0.0114731,7.0103703,7,3,0,1,2,48.7999992
1,0,0,1,0,0,0,0,0,0,0,0,15000,0,0,0.0645211,1.1507047,4,3,0,0,3,34.2999992
1,0,0,1,1,4,0,0,0,0,0,1,50500,0,13,0.0496814,3.6547496,9,6,0,0,1,0.9
1,0,0,1,2,1,0,0,0,0,0,0,25000,0,3,0.193648,1.2517215,17,5,0,0,4,33
0,0,0,0,11,0,0,0,0,2,1,1,15600,0,9,0.0007692,1,13,4,0,0,3,27.8999996
1,0,0,0,2,1,0,0,0,0,1,1,20000,0,4,0.0295125,1.3515936,3,2,1,7,24,94.0999985
0,0,1,0,5,3,0,0,0,0,0,0,32000,0,3,0.000375,1,4,1,0,1,4,37.2999992
0,0,0,1,2,1,0,0,1,1,4,1,14600,0,8,0.0002817,1,5,3,1,7,1,29.6000004
1,0,0,0,0,0,0,0,0,0,0,1,15004,0,7,0.0254797,22.8999996,3,0,0,0,0,0
0,0,0,0,10,2,0,0,0,0,1,1,32500,0,20,0.0003692,1,23,6,0,2,3,21.8999996
1,0,0,0,2,3,0,0,0,1,0,0,30000,0,11,0.1091543,0.4770546,7,2,0,0,1,10.3999996
1,0,0,0,0,1,0,0,0,0,0,1,39000,0,23,0.0319398,1.1006726,19,6,0,0,14,66.8000031
1,0,0,0,2,0,0,0,0,0,0,0,24600,0,5,0.0607272,0.9376006,3,3,0,0,6,53.7000008
1,1,0,0,0,1,0,0,0,0,0,1,20000,1,2,0.2663282,0.0477377,3,3,0,0,9,71.9000015
1,0,0,1,0,3,0,0,0,0,0,0,24000,0,0,0.1099058,1.0290307,6,0,0,0,9,102.4000015
1,0,0,1,0,2,0,0,0,0,0,1,30000,0,0,0.034078,0.3191484,10,4,0,0,8,50.4000015
1,0,0,0,5,2,0,0,0,0,0,0,20000,0,7,0.375827,2.7981505,7,0,0,0,10,86.8000031
1,0,0,1,6,0,0,0,0,0,0,1,50000,0,18,0.0888884,2.6016369,13,11,0,0,8,36.9000015
1,0,0,1,3,3,0,0,0,0,1,1,22000,0,4,0.3320855,0.4429942,5,3,0,0,6,73.5999985
1,0,0,0,0,0,1,0,0,0,0,0,20000,0,1,0.0349725,1.2275478,1,1,0,0,4,64.5999985
1,0,0,1,2,3,0,0,0,0,0,1,20700,0,3,0.0728318,2.2681894,3,0,0,0,3,91.3000031
0,0,0,1,1,2,0,0,0,0,0,1,13000,0,10,0.0005161,1,8,2,0,0,5,62.9000015
1,0,0,0,2,0,1,0,0,0,0,1,28000,0,0,0.0466243,1.5953877,0,0,0,0,2,100
0,0,0,0,1,1,0,0,0,1,11,1,58000,0,13,0.0001589,1,33,12,2,21,7,30.7000008
1,0,0,1,0,1,0,0,0,0,0,1,30000,0,2,0.0725513,1.2743365,2,1,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,1,28000,0,5,0.0130714,0.1960784,6,5,0,0,8,99.8000031
1,0,0,1,1,2,0,0,0,0,1,1,10000,1,12,0.0243504,1.7335565,9,4,0,1,6,48.5
1,0,0,0,0,2,0,0,0,0,0,1,45000,0,14,0.0614844,3.8118262,13,6,0,0,14,81.6999969
1,0,0,1,0,0,0,0,0,0,0,0,34500,0,0,0.0931096,0.3496975,1,0,0,0,0,0
1,1,0,0,5,0,1,0,0,1,0,0,29000,0,10,0.0675521,0.0536842,1,0,0,0,1,11.1999998
1,1,0,0,0,0,0,0,0,0,0,1,16000,0,1,0.3755244,0.5836557,1,0,0,0,5,97.6999969
1,0,0,0,2,0,0,0,0,0,0,0,28000,0,2,0.1527621,0.7184974,2,0,0,0,3,93.5999985
1,1,0,0,1,1,1,0,0,0,1,1,21000,0,11,0.0514355,0.0540061,9,3,0,0,6,74.5999985
1,0,0,0,0,1,0,0,0,0,0,0,23000,0,8,0.0206198,1.5894574,6,2,0,0,1,7.8000002
0,0,0,0,6,4,0,0,0,0,0,0,17500,1,4,0.0006857,1,0,0,0,0,2,33.5999985
1,1,0,0,3,0,0,0,0,0,2,0,25000,0,8,0.1141952,0.2216003,7,3,0,4,8,87.8000031
1,0,0,1,0,0,0,0,0,0,0,0,20000,0,4,0.1889455,0.6480201,5,1,0,0,5,94.5
1,0,0,1,1,0,0,0,0,0,0,1,43000,0,16,0.0313142,0.8445342,12,6,0,0,4,65.8000031
1,0,0,0,0,1,0,0,0,0,0,0,35000,0,0,0.0654654,0.7010319,21,11,1,0,4,55.2999992
0,0,0,1,12,0,0,0,1,1,2,0,15396,0,1,0.0006743,1,4,2,0,0,1,28.5
1,0,0,0,0,3,0,0,0,1,1,1,77000,0,12,0.1050956,0.8801025,17,9,1,5,6,38.5999985
1,0,0,0,0,0,0,0,0,0,0,1,28000,0,2,0.0534992,0.6469464,6,3,0,0,13,66.0999985
1,0,0,0,1,2,0,0,0,0,0,1,63000,0,12,0.003691,0.9705932,9,2,0,0,1,4.9000001
1,0,0,1,1,2,0,0,1,0,0,1,25000,0,14,0.0850944,1.2416861,12,3,0,0,5,47.2999992
1,0,0,0,1,4,0,0,0,0,0,1,45500,0,14,0.0768976,0.5292133,4,2,0,0,16,83.0999985
1,0,0,1,0,4,0,0,0,0,0,1,50000,0,0,0.1619782,0.802963,5,2,0,0,4,21.7999992
1,0,0,1,0,1,0,0,0,2,0,1,46400,0,11,0.0538384,4.3722582,5,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,17000,0,3,0.1669323,0.5257258,2,0,0,0,7,66.9000015
0,0,0,1,13,2,0,0,0,0,1,1,26016,0,6,0.000357,1,6,0,0,0,5,43.7000008
1,0,0,0,1,2,0,0,0,0,0,1,37440,0,13,0.0335668,1.2401782,9,4,0,0,9,61.5
1,0,0,0,0,1,0,0,0,2,0,0,26000,0,14,0.0861638,1.9539497,5,2,0,0,2,39.0999985
1,0,0,0,2,4,0,0,0,0,0,1,59000,0,20,0.164049,1.9544843,17,4,0,0,1,6.6999998
1,0,0,0,0,3,0,0,0,0,0,1,60000,0,0,0.038712,1.8997754,3,1,0,0,3,9.8000002
0,0,0,0,1,2,1,0,0,6,2,1,36000,0,13,0.0003333,1,6,1,0,2,23,81.5
1,0,0,0,0,2,0,0,0,0,0,1,24000,0,28,0.090672,6.4939423,5,5,0,0,2,10.6999998
0,0,0,1,1,4,0,0,0,2,6,1,41000,0,6,0.0002927,1,3,2,1,5,4,25
1,0,0,0,3,2,0,0,0,0,0,1,35000,1,13,0.2417457,3.5100222,17,6,0,0,9,65.0999985
1,0,0,1,3,0,0,0,0,0,0,1,26000,0,13,0.0173916,0.2568739,10,5,0,1,2,19.3999996
1,0,0,0,3,0,0,0,0,0,0,0,25000,0,4,0.2005476,1.402343,5,0,0,0,6,83.1999969
1,0,0,0,2,0,0,0,0,0,0,0,38000,0,36,0.0624368,1.2091248,5,2,0,0,9,66.3000031
1,0,0,0,0,1,0,0,0,0,0,0,52000,0,5,0.0281293,2.3933811,7,5,0,0,13,72.0999985
1,0,0,0,4,0,0,0,0,1,0,0,20400,0,9,0.2145995,3.5649948,5,1,0,0,10,50.5999985
1,0,0,1,0,0,0,0,0,0,0,0,29000,0,0,0.2250472,1.743325,4,0,0,0,3,76.0999985
1,0,0,0,0,0,0,0,0,0,0,0,15500,1,0,0.0895852,0.9047599,1,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,24000,0,5,0.1016522,0.0012848,2,1,0,0,2,6.3000002
1,0,0,0,4,1,0,0,0,1,0,1,30000,0,21,0.1386395,1.4625896,12,7,0,0,6,74.8000031
1,0,0,0,7,0,0,0,0,0,0,0,17500,0,4,0.080528,0.9709651,1,0,0,0,4,98.4000015
0,0,0,0,2,0,0,0,0,0,1,0,24476,0,0,0.0004903,1,1,0,0,0,11,82.5999985
1,0,0,0,2,0,0,0,0,0,0,0,30000,0,3,0.0210652,1.3776567,1,1,0,0,2,9
1,0,0,0,0,3,0,0,0,0,1,1,45000,0,19,0.0053111,0.0257511,15,8,0,0,3,25.3999996
1,1,0,0,0,2,0,0,0,0,0,1,25000,0,0,0.0250783,0.880875,6,3,0,0,6,34.5
0,0,0,0,1,0,0,0,0,0,0,1,37000,0,15,0.0003243,1,14,4,0,0,5,75.6999969
1,0,0,1,0,1,0,0,0,0,1,1,48000,0,5,0.3348466,1.4135225,6,4,0,0,5,13.6000004
1,0,0,0,2,4,0,0,0,0,0,1,25000,0,10,0.0310944,0.4978034,5,4,0,0,1,15.8999996
1,0,0,0,1,0,0,0,0,0,0,1,21600,0,5,0.08325,0.8090543,4,1,0,0,1,76.8000031
1,0,0,0,5,3,0,0,0,0,0,0,50400,0,6,0.0514679,1.5406269,1,1,0,0,0,0
1,0,0,0,2,0,0,0,0,0,0,0,16020,0,27,0.1444494,0.9061614,25,11,0,0,3,48.2999992
1,0,0,0,1,5,0,0,0,0,0,1,36000,0,8,0.0455994,2.0010605,7,4,0,0,1,7.6999998
1,0,0,0,0,0,0,0,0,0,0,1,30000,0,0,0.0200023,0.8779476,2,2,0,0,5,19.6000004
1,0,0,0,2,1,0,0,0,0,0,1,21000,0,8,0.013619,0.0214286,3,1,0,0,0,0
0,0,0,1,4,0,0,0,0,0,0,1,18500,0,1,0.0006486,1,2,0,0,2,7,53.7000008
1,1,0,0,1,1,0,0,0,0,3,1,30000,0,12,0.0635077,0.7906297,15,7,0,2,7,73.8000031
0,0,0,0,1,0,0,0,0,3,0,1,37000,0,0,0.0003243,1,0,0,0,0,5,96.0999985
0,0,0,0,7,2,1,0,0,1,1,0,22000,0,5,0.0003797,1,2,1,0,0,9,92
1,0,0,0,4,0,0,0,0,0,0,0,20000,0,7,0.0669453,2.336838,1,0,0,0,1,1.6
1,1,0,0,0,2,1,0,0,0,0,1,19500,0,0,0.0969755,1.0750217,12,2,0,1,9,78.9000015
1,0,0,0,0,2,0,0,0,0,0,0,48000,0,4,0.0247,2.2305176,4,0,0,0,2,52.2000008
1,0,0,0,0,3,0,0,0,0,0,1,40000,0,7,0.1829825,1.405291,4,0,0,0,23,75.9000015
0,0,0,0,0,4,0,0,1,0,0,0,19000,0,0,0.0006316,1,1,0,0,0,1,10.1999998
1,0,0,1,0,2,0,0,0,0,0,1,42000,0,20,0.0637464,0.5387069,8,0,0,0,1,29.5
1,0,0,0,0,0,0,0,1,0,0,1,30000,0,5,0.166854,1.2951032,4,1,0,0,6,65.6999969
1,0,0,0,0,2,0,0,0,0,2,0,15000,0,3,0.0591277,1.6396291,6,1,0,2,6,56.9000015
1,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0.0215812,1.5449529,6,5,0,0,2,35
1,0,0,0,0,2,0,0,0,0,0,1,45000,0,11,0.0702816,3.8064892,8,5,0,0,3,29.7999992
1,0,0,0,0,2,0,0,1,1,1,1,22000,0,6,0.0215429,8.0707026,4,4,1,1,6,56.9000015
1,0,0,0,0,2,0,0,0,0,0,0,18800,0,0,0.0043363,0.6896552,7,2,0,0,1,6.8000002
1,0,0,0,0,2,0,0,0,0,0,1,40000,0,9,0.2155012,0.9392688,11,5,0,0,14,63.5
0,0,0,0,0,2,0,0,0,0,0,1,25000,0,0,0.00048,1,6,2,0,0,1,3.2
0,0,0,0,0,0,0,0,0,2,1,1,17500,1,4,0.0005455,1,4,2,0,2,2,23.3999996
1,0,0,0,0,1,0,0,0,0,0,1,25000,0,21,0.0033702,13.7166672,14,8,0,0,1,9.6000004
1,0,0,0,0,3,0,0,1,0,0,0,30000,0,0,0.2457547,1.0132823,2,0,0,0,3,73.0999985
1,0,0,0,1,2,0,0,0,0,0,0,30000,0,5,0.0314107,1.3479735,4,3,0,0,2,5.3000002
1,0,0,0,3,1,0,0,1,0,0,1,37700,0,14,0.0110271,1.4328249,15,10,0,0,17,64.4000015
1,0,0,0,0,3,1,0,0,0,0,1,25500,0,0,0.1205191,0.7088772,2,0,0,0,20,95.4000015
0,0,0,0,11,0,0,0,0,0,0,0,30000,0,2,0.0002857,1,2,0,0,0,2,96.4000015
1,1,0,0,0,0,1,0,0,1,0,0,25000,0,6,0.4449176,8.7313557,5,3,0,0,1,7.1999998
0,0,0,0,5,3,0,0,0,2,1,1,32000,0,8,0.000375,1,2,0,0,0,3,20.7999992
1,0,0,0,0,0,0,0,0,1,2,1,16000,0,3,0.0655294,1.4893855,3,3,0,0,6,53.0999985
0,0,0,0,5,1,0,0,1,0,0,1,20865,0,1,0.0005751,1,2,2,0,0,2,24.2999992
1,0,0,0,1,0,0,0,0,0,0,0,16000,0,2,0.0688538,1.20332,1,0,0,0,0,0
1,0,0,0,0,2,0,0,0,0,0,1,18304,0,0,0.0291643,2.05375,2,1,0,0,1,3.2
0,0,0,0,0,3,0,0,0,0,0,1,33000,0,0,0.0003636,1,9,4,0,0,1,9.5
0,0,0,0,0,0,0,0,0,0,0,0,39500,0,0,0.0003038,1,8,2,0,0,7,74.1999969
0,0,0,1,7,0,1,0,0,3,4,0,25000,0,4,0.0004364,1,10,5,0,6,1,10.5
0,0,0,1,2,1,0,0,0,0,0,1,26000,0,16,0.0004615,1,7,4,0,0,5,39.9000015
0,0,0,0,7,0,0,0,1,0,1,0,21000,0,11,0.0005714,1,7,4,0,0,1,5.9000001
1,0,0,0,3,0,0,0,0,0,0,0,33500,0,11,0.0180755,36.845623,8,6,0,0,5,84.3000031
1,1,0,1,6,0,0,0,1,0,0,0,16200,0,24,0.052037,0.2889908,19,6,0,0,4,69.1999969
1,0,0,0,0,1,0,0,0,0,0,1,55000,0,23,0.07353,2.8008928,17,6,0,0,9,56.5999985
0,0,0,1,0,0,0,0,0,0,0,0,14000,0,0,0.0007059,1,2,0,0,0,3,90.5
1,0,0,0,3,0,0,0,0,1,0,1,41000,0,9,0.0470219,0.6300408,6,2,0,0,14,84
1,1,0,0,0,1,0,0,1,0,0,0,18900,0,1,0.0715947,0.5169731,1,0,0,0,3,87.4000015
1,0,0,1,5,0,0,0,0,0,0,0,30000,0,15,0.101154,1.1044521,19,7,0,0,4,36.0999985
1,0,0,1,0,0,1,0,0,0,0,0,40000,0,0,0.334329,0.6598188,1,1,0,0,12,92.9000015
0,0,1,0,0,0,0,0,0,0,0,1,28000,0,0,0.0004286,1,9,2,0,1,3,31
0,0,0,0,0,0,0,0,0,0,0,0,28500,0,0,0.0004211,1,3,1,0,0,3,28
0,0,0,1,5,0,0,0,1,0,0,0,19200,0,3,0.000625,1,2,0,0,0,4,69
1,0,0,1,0,0,0,0,0,0,0,0,15000,0,3,0.0276229,2.377799,2,0,0,0,2,100
1,0,0,0,1,3,1,0,0,0,0,1,33000,0,3,0.053552,2.2572885,4,1,0,0,17,77.3000031
0,0,0,0,9,3,0,0,0,0,0,1,34000,0,8,0.0003529,1,13,6,0,0,7,47.5999985
0,0,0,1,2,1,0,0,0,0,0,0,16000,0,3,0.0003529,1,1,0,0,0,4,85
1,1,0,0,2,3,0,0,0,1,2,1,19200,1,9,0.000339,1,10,3,0,1,9,59.4000015
1,0,0,1,0,0,0,0,0,0,1,1,32000,0,6,0.1080344,0.7977639,3,1,0,0,6,72
1,0,0,1,0,0,0,0,0,0,0,1,23000,0,0,0.12797,1.3875,8,4,0,0,12,95.6999969
1,1,0,0,0,2,0,0,0,0,0,1,27500,0,0,0.0811175,0.7817332,8,2,0,1,7,66
1,0,0,0,2,2,0,0,0,0,0,1,33000,0,7,0.022213,1.6367307,4,1,0,0,0,0
1,0,0,0,1,1,1,0,0,0,0,1,60000,0,7,0.0160547,0.4249704,5,1,0,0,2,10.3000002
1,0,0,0,4,2,0,0,0,0,0,1,28000,0,18,0.0185839,0.7996246,8,3,0,0,2,27.2999992
0,0,0,1,1,1,0,0,0,1,0,0,21000,0,3,0.0005714,1,1,0,0,0,3,100
1,0,0,0,0,0,1,0,0,1,2,1,20000,0,4,0.0828065,0.2276724,2,2,0,8,2,42.4000015
1,0,0,0,3,0,0,0,0,0,0,1,33000,0,15,0.1685406,1.6222725,10,3,0,0,1,0.2
1,0,0,0,3,0,0,0,0,1,0,0,25000,0,5,0.06874,1.3476777,4,2,0,0,7,55.2000008
0,0,1,0,2,0,0,0,0,0,0,1,9000,0,1,0.0008,1,4,0,0,0,2,38.0999985
1,0,0,1,0,0,1,0,0,0,0,1,29100,0,9,0.2773447,0.7308021,6,3,0,0,9,83.0999985
0,0,0,0,0,0,0,0,0,15,0,1,30000,0,4,0.0004,1,3,1,0,0,7,43.5999985
1,0,0,0,1,1,0,0,0,0,0,1,37800,0,16,0.0949325,1.5199789,4,4,0,0,10,66.1999969
1,0,0,0,0,3,0,0,0,0,0,1,40500,0,18,0.1687649,1.1377854,9,4,0,0,1,6.9000001
1,0,0,1,1,0,1,0,0,0,0,1,31000,0,4,0.1251213,0.6604281,3,2,0,0,3,53.5999985
0,0,0,1,3,1,0,0,0,0,1,1,36000,1,7,0.0001838,1,10,2,0,0,7,81.6999969
1,0,0,1,0,3,0,0,0,0,1,1,46000,0,12,0.1441381,1.0297822,1,1,0,0,4,96.5999985
1,0,0,0,0,1,0,0,0,0,0,1,43000,0,18,0.0493272,2.2382748,13,8,0,0,3,23.8999996
1,0,0,1,1,1,1,0,0,0,0,0,18829,0,11,0.1364475,0.7025647,9,7,0,0,13,94.5
1,1,0,1,4,1,0,0,0,1,2,1,48000,0,19,0.2260779,0.0436581,13,7,0,0,10,71.5
0,0,0,0,1,1,0,0,0,0,0,1,20000,1,4,0.000566,1,2,1,1,5,0,0
1,0,0,0,0,1,0,0,0,0,0,1,43000,0,5,0.0504112,1.4344205,3,1,0,0,15,78
1,0,0,0,1,2,0,0,0,1,4,1,60000,0,18,0.1320315,1.272487,7,2,0,3,7,53.5
1,0,0,0,0,0,1,0,0,0,0,0,23000,0,1,0.0819196,0.9899493,3,1,0,0,1,52.2999992
1,0,0,1,1,0,1,0,0,0,0,0,32000,0,3,0.1005569,0.2560767,4,3,0,0,2,66.5999985
1,0,0,0,1,1,0,0,0,0,0,1,23000,0,5,0.2289643,2.0300229,2,1,0,0,19,90.0999985
1,0,0,0,0,1,0,0,0,1,0,1,48000,0,9,0.1206257,0.6432366,4,1,0,0,13,84
1,0,0,0,1,1,0,0,0,0,0,1,32000,0,7,0.1398438,0.7397195,3,0,0,0,5,59.7000008
1,0,0,1,0,3,0,0,0,3,1,0,40000,0,8,0.1493348,1.4282078,8,6,0,0,9,47.2000008
1,0,0,0,0,0,1,0,0,0,0,1,30000,0,15,0.061896,0.9025409,2,1,0,0,6,75.8000031
0,0,0,1,10,0,1,0,0,0,0,0,25000,0,10,0.00048,1,9,2,0,0,6,74.6999969
0,0,0,0,0,2,0,0,0,0,0,0,14400,1,0,0.0006522,1,1,0,0,0,2,28.2000008
1,0,0,0,0,1,0,0,0,0,0,0,30000,0,13,0.0985836,0.495849,9,6,0,1,9,76.6999969
0,0,0,0,2,5,0,0,0,4,2,1,33000,0,14,0.0002432,1,6,1,1,0,5,47.5
1,0,0,1,0,1,0,0,0,0,0,1,20000,0,0,0.071666,3.9768057,5,3,0,0,8,70
1,0,0,0,1,1,0,0,0,1,0,1,24500,0,5,0.0359716,1.4245588,7,5,0,0,11,77.5
1,0,0,1,0,3,0,0,0,1,2,1,38700,0,14,0.0182801,0.5791072,5,2,0,0,1,15.6000004
1,1,0,1,2,1,0,0,0,0,1,1,25000,0,8,0.0791488,1.9799999,5,2,0,2,4,34.7000008
1,0,0,0,0,2,0,0,0,0,0,1,24086,0,0,0.135088,2.2832794,2,0,0,0,15,93.5999985
1,0,0,0,0,2,0,0,0,0,0,1,35000,0,6,0.0257722,1.7233506,3,3,0,0,1,8.1999998
0,0,0,0,3,2,0,0,0,1,1,1,50000,1,5,0.00024,1,3,2,0,1,4,48.0999985
1,0,0,1,0,2,0,0,0,0,0,1,51120,0,17,0.0297465,2.072,11,4,0,0,2,10.8999996
1,0,0,0,1,0,1,0,0,0,0,1,52000,0,5,0.0826792,0.8931395,6,2,1,2,18,73.6999969
1,0,0,1,0,4,0,0,0,0,0,1,25000,0,0,0.2709103,2.1225252,4,1,0,3,3,61.2999992
1,1,0,1,3,3,0,0,0,0,0,1,35000,0,16,0.0264269,0.0153019,13,4,0,1,8,74.4000015
0,0,0,1,0,0,0,0,0,3,1,0,22880,0,2,0.0005245,1,3,1,0,0,3,63.2000008
1,1,0,1,1,2,0,0,1,0,0,1,18018,0,15,0.0323383,0.0078844,10,6,0,1,4,47.7000008
1,0,0,0,0,0,0,0,0,0,0,1,31800,0,11,0.037344,6.9169335,12,9,0,0,8,42.9000015
1,1,0,1,3,0,0,0,0,0,0,0,28800,0,4,0.1358583,0.4400883,4,0,0,0,2,121.5999985
1,0,0,0,5,3,0,0,0,0,0,1,30000,0,18,0.0451086,0.5662717,12,6,0,0,7,85.5
1,0,0,1,0,2,1,0,0,0,0,1,40000,0,19,0.024136,1.8318412,13,8,0,0,1,2.3
0,0,0,1,0,4,1,0,0,4,2,0,30000,0,17,0.0004,1,7,2,0,4,4,29.2999992
0,0,0,1,2,4,1,0,0,3,3,1,30000,0,11,0.0003333,1,10,5,0,4,4,43.7999992
1,0,0,1,0,0,0,0,0,0,0,0,29740,0,17,0.0201547,1.6758928,12,3,0,0,6,36.5
0,0,0,1,39,0,0,0,1,0,0,1,35000,0,7,0.0002182,1,5,0,0,0,14,97.9000015
1,0,0,1,0,2,0,0,0,0,0,1,33000,0,4,0.07159,0.9324543,3,3,0,0,4,22.7999992
0,0,0,1,1,2,0,0,0,0,1,1,31500,0,17,0.0003265,1,9,6,0,0,3,40.7999992
0,0,0,1,3,1,0,0,0,5,1,0,25000,0,2,0.0004364,1,3,2,0,2,1,6.6999998
1,0,0,1,2,0,0,0,0,0,0,1,14000,0,13,0.0102119,1.2314816,12,9,0,0,9,74
1,1,0,0,1,1,0,0,0,0,0,0,27000,0,7,0.0786686,1.0483149,2,0,0,0,10,93.1999969
1,0,0,0,1,0,0,0,0,0,0,1,25000,0,3,0.0193976,2.9749181,5,4,0,0,2,20.6000004
1,0,0,1,1,2,0,0,0,0,1,1,30000,0,7,0.009454,1.0715936,5,4,0,0,1,13.5
0,0,0,0,3,0,0,0,1,4,0,0,17000,0,2,0.0003636,1,1,0,0,4,6,100
1,0,0,0,1,0,0,0,0,0,0,1,22500,0,4,0.0400098,0.8260041,7,3,0,0,1,7.9000001
1,0,0,0,1,3,0,0,0,0,0,1,55000,0,25,0.1380215,1.2080221,24,10,0,0,5,33
1,1,0,1,2,0,0,0,0,0,0,0,24000,0,11,0.0606662,0.0922656,17,7,0,0,5,28.5
1,0,0,0,5,0,0,0,0,0,3,0,20000,0,3,0.3194339,1.3231558,11,3,1,4,6,59.9000015
0,0,0,1,0,1,0,0,0,0,0,0,24000,0,0,0.0004762,1,2,0,0,0,1,31.6000004
0,0,0,1,0,1,0,0,0,0,0,0,16800,0,0,0.0007143,1,1,0,0,0,1,25.2999992
1,0,0,1,0,2,1,0,0,0,0,0,38730,0,0,0.0240318,0.4253446,14,2,0,0,6,45.7000008
1,0,0,0,2,4,0,0,0,0,0,0,26800,0,12,0.2971418,1.1534343,9,1,0,0,8,48.7000008
1,0,0,0,3,1,0,0,0,0,0,1,45000,0,3,0.0834629,1.0821607,0,0,0,0,15,100.0999985
0,0,0,0,3,3,0,0,0,1,0,1,40000,0,1,0.00024,1,3,0,0,0,0,0
1,0,0,1,3,0,0,0,0,0,0,1,34000,0,3,0.1021345,1.2812359,4,0,0,1,3,39.7999992
1,0,0,0,0,1,0,0,0,1,0,1,38000,0,18,0.0067217,1.9104123,14,6,0,0,2,8.1999998
1,1,0,0,1,1,0,0,1,0,1,1,24500,0,11,0.00048,1,12,5,0,0,1,10.8000002
1,0,0,0,0,1,1,0,0,0,0,0,44460,0,0,0.0170857,0.0058423,4,0,0,0,20,93.9000015
1,0,0,1,0,2,0,0,0,0,0,0,60000,0,0,0.121216,2.1241238,39,16,0,0,2,11.8000002
0,0,0,1,3,2,0,0,0,4,1,1,99999,1,2,0.00012,1,5,4,0,4,8,32.7000008
1,0,0,0,6,3,0,0,0,0,0,1,32000,0,7,0.00024,1,4,0,0,0,3,76
1,0,0,1,1,3,0,0,0,0,0,1,54000,0,4,0.0713802,1.3691027,1,0,0,0,10,103.9000015
1,0,0,0,1,0,0,0,0,0,0,1,34060,0,2,0.2215367,0.4558248,2,1,0,0,0,0
1,0,0,1,2,0,1,0,0,0,0,0,21920,0,4,0.0025547,0.12,2,0,0,0,1,66
1,0,0,0,0,2,0,0,0,0,0,1,72000,1,15,0.0066111,0.1442308,14,6,0,0,3,21.7999992
1,0,0,0,7,4,0,0,0,0,0,1,60000,0,3,0.0221328,6.2172279,2,1,0,0,5,100
1,0,0,1,3,4,0,0,0,0,0,1,45000,0,12,0.0205249,0.4522327,1,1,0,0,14,38.5
0,0,0,1,2,1,0,0,0,0,1,0,14400,0,5,0.0006107,1,1,0,0,0,4,91.4000015
1,0,0,1,1,3,0,0,1,0,0,1,31000,0,18,0.0337873,0.4697646,10,6,0,0,3,22
1,0,0,0,0,3,0,0,0,0,0,1,32000,0,12,0.0774853,0.5249262,14,6,0,0,1,13
1,0,0,0,2,3,0,0,0,0,0,1,44000,0,8,0.0216664,0.102104,2,1,0,0,0,0
0,0,0,0,14,0,0,0,0,1,0,0,16800,0,2,0.0007143,1,1,0,0,0,2,56.2999992
0,0,0,1,0,0,0,0,0,0,0,0,26000,0,0,0.0004615,1,14,10,0,2,6,57.2999992
1,0,0,0,1,1,0,0,0,0,0,0,25500,0,2,0.0227931,2.0707407,1,1,0,0,2,16
